timestamp_ns,phase,event,value,ptr,size
485270052788,MEMORY,alloc,68,0x5dedc24f3c30,68
485270053520,MEMORY,alloc,72,0x5dedc24fc630,72
485270054038,MEMORY,alloc,68,0x5dedc24fc680,68
485270055565,MEMORY,free,68,0x5dedc24f3c30,0
485270223843,MEMORY,alloc,50416,0x5dedc257fb00,50416
485270274736,MEMORY,alloc,68,0x5dedc24f3c30,68
485270278251,MEMORY,alloc,72,0x5dedc24fc6d0,72
485270278588,MEMORY,alloc,68,0x5dedc24fc720,68
485270280372,MEMORY,free,68,0x5dedc24f3c30,0
485270287872,MEMORY,alloc,32288,0x5dedc258c000,32288
485270312430,MEMORY,alloc,67,0x5dedc24f3c30,67
485270312744,MEMORY,alloc,72,0x5dedc24fc770,72
485270312930,MEMORY,alloc,67,0x5dedc24fc7c0,67
485270314013,MEMORY,free,67,0x5dedc24f3c30,0
485270314770,MEMORY,alloc,15320,0x5dedc2505aa0,15320
485270317353,MEMORY,alloc,62,0x5dedc24f3c30,62
485270317722,MEMORY,alloc,72,0x5dedc24fc810,72
485270317891,MEMORY,alloc,62,0x5dedc24fc860,62
485270318951,MEMORY,free,62,0x5dedc24f3c30,0
485270322034,MEMORY,alloc,23752,0x5dedc2593e30,23752
485270339784,MEMORY,alloc,57,0x5dedc24f3c30,57
485270340059,MEMORY,alloc,72,0x5dedc24fc8b0,72
485270340232,MEMORY,alloc,57,0x5dedc24fc900,57
485270341142,MEMORY,free,57,0x5dedc24f3c30,0
485270392296,MEMORY,alloc,45072,0x5dedc2599b00,45072
485270426660,MEMORY,alloc,68,0x5dedc24f3c30,68
485270427024,MEMORY,alloc,72,0x5dedc24fc950,72
485270427261,MEMORY,alloc,68,0x5dedc24fc9a0,68
485270428629,MEMORY,free,68,0x5dedc24f3c30,0
485270598925,MEMORY,alloc,44496,0x5dedc25a4b20,44496
485270636202,MEMORY,alloc,68,0x5dedc24f3c30,68
485270637133,MEMORY,alloc,72,0x5dedc24fc9f0,72
485270637522,MEMORY,alloc,68,0x5dedc24fca40,68
485270640603,MEMORY,free,68,0x5dedc24f3c30,0
485270651782,MEMORY,alloc,40736,0x5dedc25af900,40736
485270943024,MEMORY,alloc,67,0x5dedc24f3c30,67
485270944168,MEMORY,alloc,72,0x5dedc24fca90,72
485270944497,MEMORY,alloc,67,0x5dedc24fcae0,67
485270946750,MEMORY,free,67,0x5dedc24f3c30,0
485270950264,MEMORY,alloc,16968,0x5dedc25b9830,16968
485270961654,MEMORY,alloc,62,0x5dedc24f3c30,62
485270962003,MEMORY,alloc,72,0x5dedc24fcb30,72
485270962178,MEMORY,alloc,62,0x5dedc24fcb80,62
485270963215,MEMORY,free,62,0x5dedc24f3c30,0
485270969559,MEMORY,alloc,30504,0x5dedc25bda80,30504
485271019565,MEMORY,alloc,57,0x5dedc24f3c30,57
485271020233,MEMORY,alloc,72,0x5dedc24fcbd0,72
485271020491,MEMORY,alloc,57,0x5dedc24fcc20,57
485271022906,MEMORY,free,57,0x5dedc24f3c30,0
485271190976,MEMORY,alloc,51440,0x5dedc25c51b0,51440
485271231159,MEMORY,alloc,68,0x5dedc24f3c30,68
485271231789,MEMORY,alloc,72,0x5dedc24fcc70,72
485271232104,MEMORY,alloc,68,0x5dedc24fccc0,68
485271233836,MEMORY,free,68,0x5dedc24f3c30,0
485271237114,MEMORY,alloc,50416,0x5dedc25d1ab0,50416
485271284315,MEMORY,alloc,68,0x5dedc24f3c30,68
485271284686,MEMORY,alloc,72,0x5dedc24fcd10,72
485271284884,MEMORY,alloc,68,0x5dedc24fcd60,68
485271285936,MEMORY,free,68,0x5dedc24f3c30,0
485271294085,MEMORY,alloc,32288,0x5dedc25ddfb0,32288
485271323362,MEMORY,alloc,67,0x5dedc24f3c30,67
485271323776,MEMORY,alloc,72,0x5dedc24fcdb0,72
485271324074,MEMORY,alloc,67,0x5dedc24fce00,67
485271325570,MEMORY,free,67,0x5dedc24f3c30,0
485271330063,MEMORY,alloc,15320,0x5dedc25e5de0,15320
485271344910,MEMORY,alloc,62,0x5dedc24f3c30,62
485271345389,MEMORY,alloc,72,0x5dedc24fce50,72
485271345731,MEMORY,alloc,62,0x5dedc24fcea0,62
485271347530,MEMORY,free,62,0x5dedc24f3c30,0
485271355371,MEMORY,alloc,23752,0x5dedc25e99c0,23752
485271373961,MEMORY,alloc,57,0x5dedc24f3c30,57
485271374305,MEMORY,alloc,72,0x5dedc24fcef0,72
485271377469,MEMORY,alloc,57,0x5dedc24fcf40,57
485271378729,MEMORY,free,57,0x5dedc24f3c30,0
485271816618,MEMORY,alloc,45072,0x5dedc25ef690,45072
485271882802,MEMORY,alloc,68,0x5dedc24f3c30,68
485271883439,MEMORY,alloc,72,0x5dedc24fcf90,72
485271883825,MEMORY,alloc,68,0x5dedc24fcfe0,68
485271887136,MEMORY,free,68,0x5dedc24f3c30,0
485271900479,MEMORY,alloc,44496,0x5dedc25fa6b0,44496
485272048018,MEMORY,alloc,68,0x5dedc24f3c30,68
485272048679,MEMORY,alloc,72,0x5dedc24fd030,72
485272049131,MEMORY,alloc,68,0x5dedc24fd080,68
485272051778,MEMORY,free,68,0x5dedc24f3c30,0
485272153722,MEMORY,alloc,45808,0x5dedc2605490,45808
485272247626,MEMORY,alloc,68,0x5dedc24f3c30,68
485272249796,MEMORY,alloc,72,0x5dedc24f5540,72
485272250303,MEMORY,alloc,68,0x5dedc24f5590,68
485272253032,MEMORY,free,68,0x5dedc24f3c30,0
485272258380,MEMORY,alloc,18904,0x5dedc2610790,18904
485272278498,MEMORY,alloc,63,0x5dedc24f3c30,63
485272279208,MEMORY,alloc,72,0x5dedc24f55e0,72
485272279517,MEMORY,alloc,63,0x5dedc24f5630,63
485272281564,MEMORY,free,63,0x5dedc24f3c30,0
485272441943,MEMORY,alloc,33616,0x5dedc2615170,33616
485272478408,MEMORY,alloc,58,0x5dedc24f3c30,58
485272479328,MEMORY,alloc,72,0x5dedc24f5680,72
485272479690,MEMORY,alloc,58,0x5dedc24f56d0,58
485272481950,MEMORY,free,58,0x5dedc24f3c30,0
485272529853,MEMORY,alloc,53120,0x5dedc261d4d0,53120
485272587045,MEMORY,alloc,69,0x5dedc24f3c30,69
485272588254,MEMORY,alloc,72,0x5dedc24f5720,72
485272588589,MEMORY,alloc,69,0x5dedc24f5770,69
485272591319,MEMORY,free,69,0x5dedc24f3c30,0
485272598624,MEMORY,alloc,52552,0x5dedc262a460,52552
485272642127,MEMORY,alloc,69,0x5dedc24f3c30,69
485272642616,MEMORY,alloc,72,0x5dedc24f57c0,72
485272642949,MEMORY,alloc,69,0x5dedc24f5810,69
485272645134,MEMORY,free,69,0x5dedc24f3c30,0
485272754288,MEMORY,alloc,32736,0x5dedc26371b0,32736
485272793634,MEMORY,alloc,68,0x5dedc24f3c30,68
485272794585,MEMORY,alloc,72,0x5dedc24f5860,72
485272795042,MEMORY,alloc,68,0x5dedc24f58b0,68
485272797983,MEMORY,free,68,0x5dedc24f3c30,0
485272970107,MEMORY,alloc,14680,0x5dedc263f1a0,14680
485272978946,MEMORY,alloc,63,0x5dedc24f3c30,63
485272979343,MEMORY,alloc,72,0x5dedc24f5900,72
485272979662,MEMORY,alloc,63,0x5dedc24f5950,63
485272981940,MEMORY,free,63,0x5dedc24f3c30,0
485272985343,MEMORY,alloc,24008,0x5dedc2642b00,24008
485273085973,MEMORY,alloc,58,0x5dedc24f3c30,58
485273086598,MEMORY,alloc,72,0x5dedc24f59a0,72
485273086871,MEMORY,alloc,58,0x5dedc24f59f0,58
485273089076,MEMORY,free,58,0x5dedc24f3c30,0
485273181888,MEMORY,alloc,44816,0x5dedc26488d0,44816
485273225032,MEMORY,alloc,69,0x5dedc24f3c30,69
485273225688,MEMORY,alloc,72,0x5dedc24f5a40,72
485273225940,MEMORY,alloc,69,0x5dedc24f5a90,69
485273234208,MEMORY,free,69,0x5dedc24f3c30,0
485273237687,MEMORY,alloc,44432,0x5dedc26537f0,44432
485273298963,MEMORY,alloc,69,0x5dedc24f3c30,69
485273299725,MEMORY,alloc,72,0x5dedc24f5ae0,72
485273300022,MEMORY,alloc,69,0x5dedc24f5b30,69
485273302582,MEMORY,alloc,1016,0x5dedc24f5b80,1016
485273308707,MEMORY,free,472,0x5dedc24d62a0,0
485273310098,MEMORY,free,69,0x5dedc24f3c30,0
485273481605,MEMORY,alloc,32672,0x5dedc265e590,32672
485273519027,MEMORY,alloc,68,0x5dedc24f3c30,68
485273519860,MEMORY,alloc,72,0x5dedc24f5f80,72
485273520760,MEMORY,alloc,68,0x5dedc24f5fd0,68
485273524827,MEMORY,free,68,0x5dedc24f3c30,0
485273530280,MEMORY,alloc,14680,0x5dedc2666540,14680
485273541356,MEMORY,alloc,63,0x5dedc24f3c30,63
485273541965,MEMORY,alloc,72,0x5dedc24f6020,72
485273542323,MEMORY,alloc,63,0x5dedc24f6070,63
485273544635,MEMORY,free,63,0x5dedc24f3c30,0
485273556311,MEMORY,alloc,24008,0x5dedc2669ea0,24008
485273579978,MEMORY,alloc,58,0x5dedc24f3c30,58
485273580526,MEMORY,alloc,72,0x5dedc24f60c0,72
485273580822,MEMORY,alloc,58,0x5dedc24f6110,58
485273583435,MEMORY,free,58,0x5dedc24f3c30,0
485273598335,MEMORY,alloc,44752,0x5dedc266fc70,44752
485273657429,MEMORY,alloc,69,0x5dedc24f3c30,69
485273658044,MEMORY,alloc,72,0x5dedc24f6160,72
485273658351,MEMORY,alloc,69,0x5dedc24f61b0,69
485273660637,MEMORY,free,69,0x5dedc24f3c30,0
485273671405,MEMORY,alloc,44176,0x5dedc267ab50,44176
485273718191,MEMORY,alloc,69,0x5dedc24f3c30,69
485273722917,MEMORY,alloc,72,0x5dedc24f6200,72
485273723255,MEMORY,alloc,69,0x5dedc24f6250,69
485273725563,MEMORY,free,69,0x5dedc24f3c30,0
485273730817,MEMORY,alloc,4576,0x5dedc26857f0,4576
485273732304,MEMORY,alloc,52,0x5dedc24f0b40,52
485273732566,MEMORY,alloc,72,0x5dedc24f3c30,72
485273732782,MEMORY,alloc,52,0x5dedc24f0b80,52
485273734907,MEMORY,free,52,0x5dedc24f0b40,0
485274103259,MEMORY,alloc,49392,0x5dedc26869e0,49392
485274156534,MEMORY,alloc,68,0x5dedc24f62a0,68
485274157061,MEMORY,alloc,72,0x5dedc24f62f0,72
485274157416,MEMORY,alloc,68,0x5dedc24f6340,68
485274160348,MEMORY,free,68,0x5dedc24f62a0,0
485274165702,MEMORY,alloc,19416,0x5dedc2692ae0,19416
485274184937,MEMORY,alloc,63,0x5dedc24f62a0,63
485274185322,MEMORY,alloc,72,0x5dedc24f6390,72
485274185532,MEMORY,alloc,63,0x5dedc24f63e0,63
485274187665,MEMORY,free,63,0x5dedc24f62a0,0
485274197530,MEMORY,alloc,35920,0x5dedc26976c0,35920
485274330545,MEMORY,alloc,58,0x5dedc24f62a0,58
485274331162,MEMORY,alloc,72,0x5dedc24f6430,72
485274331527,MEMORY,alloc,58,0x5dedc24f6480,58
485274334194,MEMORY,free,58,0x5dedc24f62a0,0
485274431646,MEMORY,alloc,55936,0x5dedc26a0320,55936
485274549900,MEMORY,alloc,69,0x5dedc24f62a0,69
485274550876,MEMORY,alloc,72,0x5dedc24f64d0,72
485274551236,MEMORY,alloc,69,0x5dedc24f6520,69
485274554195,MEMORY,free,69,0x5dedc24f62a0,0
485274695255,MEMORY,alloc,55432,0x5dedc26addb0,55432
485274758329,MEMORY,alloc,69,0x5dedc24f62a0,69
485274759225,MEMORY,alloc,72,0x5dedc24f6570,72
485274759672,MEMORY,alloc,69,0x5dedc24f65c0,69
485274762478,MEMORY,free,69,0x5dedc24f62a0,0
485274767810,MEMORY,alloc,4576,0x5dedc26bb640,4576
485274769141,MEMORY,alloc,53,0x5dedc24f0b40,53
485274769401,MEMORY,alloc,72,0x5dedc24f62a0,72
485274770047,MEMORY,alloc,53,0x5dedc2509680,53
485274771928,MEMORY,free,53,0x5dedc24f0b40,0
485274829560,MEMORY,alloc,49392,0x5dedc26bc830,49392
485274894515,MEMORY,alloc,69,0x5dedc24f6610,69
485274895096,MEMORY,alloc,72,0x5dedc24f6660,72
485274895450,MEMORY,alloc,69,0x5dedc24f66b0,69
485274897814,MEMORY,free,69,0x5dedc24f6610,0
485274908992,MEMORY,alloc,19416,0x5dedc26c8930,19416
485274928577,MEMORY,alloc,64,0x5dedc24f6610,64
485274929164,MEMORY,alloc,72,0x5dedc24f6700,72
485274929491,MEMORY,alloc,64,0x5dedc24f6750,64
485274932143,MEMORY,free,64,0x5dedc24f6610,0
485274942667,MEMORY,alloc,35920,0x5dedc26cd510,35920
485274980992,MEMORY,alloc,59,0x5dedc24f6610,59
485274981636,MEMORY,alloc,72,0x5dedc24f67a0,72
485274981913,MEMORY,alloc,59,0x5dedc24f67f0,59
485274984519,MEMORY,free,59,0x5dedc24f6610,0
485275297828,MEMORY,alloc,55936,0x5dedc26d6170,55936
485275355456,MEMORY,alloc,70,0x5dedc24f6610,70
485275356157,MEMORY,alloc,72,0x5dedc24f6840,72
485275356583,MEMORY,alloc,70,0x5dedc24f6890,70
485275359555,MEMORY,free,70,0x5dedc24f6610,0
485275557941,MEMORY,alloc,55432,0x5dedc26e3c00,55432
485275628736,MEMORY,alloc,70,0x5dedc24f6610,70
485275629502,MEMORY,alloc,72,0x5dedc24f68e0,72
485275629879,MEMORY,alloc,70,0x5dedc24f6930,70
485275632606,MEMORY,free,70,0x5dedc24f6610,0
485275641580,MEMORY,alloc,4576,0x5dedc26f1490,4576
485275643096,MEMORY,alloc,52,0x5dedc24f0b40,52
485275643372,MEMORY,alloc,72,0x5dedc24f6610,72
485275643829,MEMORY,alloc,52,0x5dedc24f6980,52
485275645947,MEMORY,free,52,0x5dedc24f0b40,0
485275650562,MEMORY,alloc,49392,0x5dedc26f2680,49392
485275791003,MEMORY,alloc,68,0x5dedc24f69c0,68
485275791614,MEMORY,alloc,72,0x5dedc24f6a10,72
485275792746,MEMORY,alloc,68,0x5dedc26fe780,68
485275795415,MEMORY,free,68,0x5dedc24f69c0,0
485275806204,MEMORY,alloc,19416,0x5dedc26fe7d0,19416
485275825402,MEMORY,alloc,63,0x5dedc24f69c0,63
485275825752,MEMORY,alloc,72,0x5dedc27033b0,72
485275825999,MEMORY,alloc,63,0x5dedc2703400,63
485275828603,MEMORY,free,63,0x5dedc24f69c0,0
485275986360,MEMORY,alloc,35920,0x5dedc2703450,35920
485276035751,MEMORY,alloc,58,0x5dedc24f69c0,58
485276036309,MEMORY,alloc,72,0x5dedc270c0b0,72
485276036536,MEMORY,alloc,58,0x5dedc270c100,58
485276039336,MEMORY,free,58,0x5dedc24f69c0,0
485276051923,MEMORY,alloc,55936,0x5dedc270c150,55936
485276363734,MEMORY,alloc,69,0x5dedc24f69c0,69
485276368790,MEMORY,alloc,72,0x5dedc2719be0,72
485276369132,MEMORY,alloc,69,0x5dedc2719c30,69
485276372141,MEMORY,free,69,0x5dedc24f69c0,0
485276383230,MEMORY,alloc,55432,0x5dedc2719c80,55432
485276455108,MEMORY,alloc,69,0x5dedc24f69c0,69
485276455711,MEMORY,alloc,72,0x5dedc2727510,72
485276455948,MEMORY,alloc,69,0x5dedc2727560,69
485276458167,MEMORY,free,69,0x5dedc24f69c0,0
485276462828,MEMORY,alloc,4576,0x5dedc27275b0,4576
485276464147,MEMORY,alloc,52,0x5dedc24f0b40,52
485276464430,MEMORY,alloc,72,0x5dedc24f69c0,72
485276464700,MEMORY,alloc,52,0x5dedc27287a0,52
485276467156,MEMORY,free,52,0x5dedc24f0b40,0
485276661935,MEMORY,alloc,49392,0x5dedc27287e0,49392
485276784413,MEMORY,alloc,68,0x5dedc27348e0,68
485276784879,MEMORY,alloc,72,0x5dedc2734930,72
485276785208,MEMORY,alloc,68,0x5dedc2734980,68
485276788150,MEMORY,free,68,0x5dedc27348e0,0
485276793161,MEMORY,alloc,19416,0x5dedc27349d0,19416
485276812219,MEMORY,alloc,63,0x5dedc27348e0,63
485276812649,MEMORY,alloc,72,0x5dedc27395b0,72
485276812956,MEMORY,alloc,63,0x5dedc2739600,63
485276815097,MEMORY,free,63,0x5dedc27348e0,0
485276826429,MEMORY,alloc,35920,0x5dedc2739650,35920
485276874053,MEMORY,alloc,58,0x5dedc27348e0,58
485276874490,MEMORY,alloc,72,0x5dedc27422b0,72
485276874797,MEMORY,alloc,58,0x5dedc2742300,58
485276877926,MEMORY,free,58,0x5dedc27348e0,0
485276886551,MEMORY,alloc,55936,0x5dedc2742350,55936
485276942953,MEMORY,alloc,69,0x5dedc27348e0,69
485276943557,MEMORY,alloc,72,0x5dedc274fde0,72
485276943829,MEMORY,alloc,69,0x5dedc274fe30,69
485276946337,MEMORY,free,69,0x5dedc27348e0,0
485277104808,MEMORY,alloc,55432,0x5dedc274fe80,55432
485277166437,MEMORY,alloc,69,0x5dedc27348e0,69
485277167034,MEMORY,alloc,72,0x5dedc275d710,72
485277167384,MEMORY,alloc,69,0x5dedc275d760,69
485277170675,MEMORY,free,69,0x5dedc27348e0,0
485277175520,MEMORY,alloc,4576,0x5dedc275d7b0,4576
485277176936,MEMORY,alloc,52,0x5dedc24f0b40,52
485277177179,MEMORY,alloc,72,0x5dedc27348e0,72
485277177543,MEMORY,alloc,52,0x5dedc275e9a0,52
485277179573,MEMORY,free,52,0x5dedc24f0b40,0
485277189450,MEMORY,alloc,49392,0x5dedc275e9e0,49392
485277242394,MEMORY,alloc,68,0x5dedc276aae0,68
485277242670,MEMORY,alloc,72,0x5dedc276ab30,72
485277242923,MEMORY,alloc,68,0x5dedc276ab80,68
485277245254,MEMORY,free,68,0x5dedc276aae0,0
485277250282,MEMORY,alloc,19416,0x5dedc276abd0,19416
485277279487,MEMORY,alloc,63,0x5dedc276aae0,63
485277279804,MEMORY,alloc,72,0x5dedc276f7b0,72
485277280054,MEMORY,alloc,63,0x5dedc276f800,63
485277282620,MEMORY,free,63,0x5dedc276aae0,0
485277488125,MEMORY,alloc,35920,0x5dedc276f850,35920
485277537631,MEMORY,alloc,58,0x5dedc276aae0,58
485277538151,MEMORY,alloc,72,0x5dedc27784b0,72
485277538468,MEMORY,alloc,58,0x5dedc2778500,58
485277541385,MEMORY,free,58,0x5dedc276aae0,0
485277665344,MEMORY,alloc,55936,0x5dedc2778550,55936
485277800629,MEMORY,alloc,69,0x5dedc276aae0,69
485277804898,MEMORY,alloc,72,0x5dedc2785fe0,72
485277805303,MEMORY,alloc,69,0x5dedc2786030,69
485277808860,MEMORY,free,69,0x5dedc276aae0,0
485277892922,MEMORY,alloc,55432,0x5dedc2786080,55432
485278022305,MEMORY,alloc,69,0x5dedc276aae0,69
485278023140,MEMORY,alloc,72,0x5dedc2793910,72
485278023442,MEMORY,alloc,69,0x5dedc2793960,69
485278026634,MEMORY,free,69,0x5dedc276aae0,0
485278031826,MEMORY,alloc,4576,0x5dedc27939b0,4576
485278033104,MEMORY,alloc,52,0x5dedc24f0b40,52
485278033322,MEMORY,alloc,72,0x5dedc276aae0,72
485278033615,MEMORY,alloc,52,0x5dedc2794ba0,52
485278044507,MEMORY,free,52,0x5dedc24f0b40,0
485278050628,MEMORY,alloc,44912,0x5dedc2794be0,44912
485278097272,MEMORY,alloc,68,0x5dedc279fb60,68
485278097580,MEMORY,alloc,72,0x5dedc279fbb0,72
485278097827,MEMORY,alloc,68,0x5dedc279fc00,68
485278100311,MEMORY,free,68,0x5dedc279fb60,0
485278111245,MEMORY,alloc,18584,0x5dedc279fc50,18584
485278130091,MEMORY,alloc,63,0x5dedc279fb60,63
485278130332,MEMORY,alloc,72,0x5dedc27a44f0,72
485278130615,MEMORY,alloc,63,0x5dedc27a4540,63
485278133441,MEMORY,free,63,0x5dedc279fb60,0
485278321043,MEMORY,alloc,33168,0x5dedc27a4590,33168
485278409005,MEMORY,alloc,58,0x5dedc279fb60,58
485278412959,MEMORY,alloc,72,0x5dedc27ac730,72
485278413224,MEMORY,alloc,58,0x5dedc27ac780,58
485278416372,MEMORY,free,58,0x5dedc279fb60,0
485278435916,MEMORY,alloc,50816,0x5dedc27ac7d0,50816
485278488428,MEMORY,alloc,69,0x5dedc279fb60,69
485278488856,MEMORY,alloc,72,0x5dedc27b8e60,72
485278489141,MEMORY,alloc,69,0x5dedc27b8eb0,69
485278491933,MEMORY,free,69,0x5dedc279fb60,0
485278560281,MEMORY,alloc,51080,0x5dedc27b8f00,51080
485278617263,MEMORY,alloc,69,0x5dedc279fb60,69
485278617819,MEMORY,alloc,72,0x5dedc27c5690,72
485278618140,MEMORY,alloc,69,0x5dedc27c56e0,69
485278621111,MEMORY,free,69,0x5dedc279fb60,0
485278626202,MEMORY,alloc,5096,0x5dedc27c5730,5096
485278627412,MEMORY,alloc,53,0x5dedc24f0b40,53
485278627645,MEMORY,alloc,72,0x5dedc279fb60,72
485278627871,MEMORY,alloc,53,0x5dedc27c6b20,53
485278630861,MEMORY,free,53,0x5dedc24f0b40,0
485278644285,MEMORY,alloc,5032,0x5dedc27c6b60,5032
485278645348,MEMORY,alloc,53,0x5dedc24f0b40,53
485278645773,MEMORY,alloc,72,0x5dedc27c7f10,72
485278646071,MEMORY,alloc,53,0x5dedc27c7f60,53
485278648463,MEMORY,free,53,0x5dedc24f0b40,0
485278652723,MEMORY,alloc,5096,0x5dedc27c7fa0,5096
485278657394,MEMORY,alloc,53,0x5dedc24f0b40,53
485278657762,MEMORY,alloc,72,0x5dedc27c9390,72
485278658082,MEMORY,alloc,53,0x5dedc27c93e0,53
485278660282,MEMORY,free,53,0x5dedc24f0b40,0
485278664713,MEMORY,alloc,5032,0x5dedc27c9420,5032
485278666065,MEMORY,alloc,53,0x5dedc24f0b40,53
485278666442,MEMORY,alloc,72,0x5dedc27ca7d0,72
485278666754,MEMORY,alloc,53,0x5dedc27ca820,53
485278668868,MEMORY,free,53,0x5dedc24f0b40,0
485278863621,MEMORY,alloc,49752,0x5dedc27ca860,49752
485279243343,MEMORY,alloc,69,0x5dedc27d6ac0,69
485279243849,MEMORY,alloc,72,0x5dedc27d6b10,72
485279244180,MEMORY,alloc,69,0x5dedc27d6b60,69
485279247427,MEMORY,free,69,0x5dedc27d6ac0,0
485279257771,MEMORY,alloc,49112,0x5dedc27d6bb0,49112
485279310718,MEMORY,alloc,69,0x5dedc27d6ac0,69
485279311117,MEMORY,alloc,72,0x5dedc27e2b90,72
485279311429,MEMORY,alloc,69,0x5dedc27e2be0,69
485279314032,MEMORY,free,69,0x5dedc27d6ac0,0
485279318551,MEMORY,alloc,49624,0x5dedc27e2c30,49624
485279381486,MEMORY,alloc,69,0x5dedc27d6ac0,69
485279382108,MEMORY,alloc,72,0x5dedc27eee10,72
485279382340,MEMORY,alloc,69,0x5dedc27eee60,69
485279385892,MEMORY,free,69,0x5dedc27d6ac0,0
485279523405,MEMORY,alloc,49112,0x5dedc27eeeb0,49112
485279576605,MEMORY,alloc,69,0x5dedc27d6ac0,69
485279577202,MEMORY,alloc,72,0x5dedc27fae90,72
485279577564,MEMORY,alloc,69,0x5dedc27faee0,69
485279580658,MEMORY,free,69,0x5dedc27d6ac0,0
485279585507,MEMORY,alloc,19600,0x5dedc27faf30,19600
485279604519,MEMORY,alloc,64,0x5dedc27d6ac0,64
485279605018,MEMORY,alloc,72,0x5dedc27ffbd0,72
485279605328,MEMORY,alloc,64,0x5dedc27ffc20,64
485279608085,MEMORY,free,64,0x5dedc27d6ac0,0
485279622384,MEMORY,alloc,19472,0x5dedc27ffc70,19472
485279652700,MEMORY,alloc,64,0x5dedc27d6ac0,64
485279653139,MEMORY,alloc,72,0x5dedc2804890,72
485279653423,MEMORY,alloc,64,0x5dedc28048e0,64
485279656350,MEMORY,free,64,0x5dedc27d6ac0,0
485279661028,MEMORY,alloc,19600,0x5dedc2804930,19600
485279680739,MEMORY,alloc,64,0x5dedc27d6ac0,64
485279681116,MEMORY,alloc,72,0x5dedc28095d0,72
485279681361,MEMORY,alloc,64,0x5dedc2809620,64
485279683662,MEMORY,free,64,0x5dedc27d6ac0,0
485279687845,MEMORY,alloc,19472,0x5dedc2809670,19472
485279707521,MEMORY,alloc,64,0x5dedc27d6ac0,64
485279708038,MEMORY,alloc,72,0x5dedc280e290,72
485279708363,MEMORY,alloc,64,0x5dedc280e2e0,64
485279710974,MEMORY,free,64,0x5dedc27d6ac0,0
485279920846,MEMORY,alloc,37384,0x5dedc280e330,37384
485279966073,MEMORY,alloc,59,0x5dedc27d6ac0,59
485279966603,MEMORY,alloc,72,0x5dedc2817540,72
485279966933,MEMORY,alloc,59,0x5dedc2817590,59
485279970387,MEMORY,free,59,0x5dedc27d6ac0,0
485280098933,MEMORY,alloc,37000,0x5dedc28175e0,37000
485280228055,MEMORY,alloc,59,0x5dedc27d6ac0,59
485280228811,MEMORY,alloc,72,0x5dedc2820670,72
485280229176,MEMORY,alloc,59,0x5dedc28206c0,59
485280232695,MEMORY,free,59,0x5dedc27d6ac0,0
485280344110,MEMORY,alloc,37384,0x5dedc2820710,37384
485280441708,MEMORY,alloc,59,0x5dedc27d6ac0,59
485280442385,MEMORY,alloc,72,0x5dedc2829920,72
485280446651,MEMORY,alloc,59,0x5dedc2829970,59
485280450152,MEMORY,free,59,0x5dedc27d6ac0,0
485280461076,MEMORY,alloc,37000,0x5dedc28299c0,37000
485280499918,MEMORY,alloc,59,0x5dedc27d6ac0,59
485280500308,MEMORY,alloc,72,0x5dedc2832a50,72
485280500613,MEMORY,alloc,59,0x5dedc2832aa0,59
485280503689,MEMORY,free,59,0x5dedc27d6ac0,0
485280508376,MEMORY,alloc,54512,0x5dedc2832af0,54512
485280574417,MEMORY,alloc,70,0x5dedc27d6ac0,70
485280578895,MEMORY,alloc,72,0x5dedc283fff0,72
485280579268,MEMORY,alloc,70,0x5dedc2840040,70
485280582059,MEMORY,free,70,0x5dedc27d6ac0,0
485280727808,MEMORY,alloc,54320,0x5dedc2840090,54320
485280837847,MEMORY,alloc,70,0x5dedc27d6ac0,70
485280838506,MEMORY,alloc,72,0x5dedc284d4d0,72
485280838962,MEMORY,alloc,70,0x5dedc284d520,70
485280842028,MEMORY,free,70,0x5dedc27d6ac0,0
485280851715,MEMORY,alloc,54384,0x5dedc284d570,54384
485280917006,MEMORY,alloc,70,0x5dedc27d6ac0,70
485280917522,MEMORY,alloc,72,0x5dedc285a9f0,72
485280921968,MEMORY,alloc,70,0x5dedc285aa40,70
485280924970,MEMORY,free,70,0x5dedc27d6ac0,0
485280994311,MEMORY,alloc,54320,0x5dedc285aa90,54320
485281071727,MEMORY,alloc,70,0x5dedc27d6ac0,70
485281072377,MEMORY,alloc,72,0x5dedc2867ed0,72
485281072716,MEMORY,alloc,70,0x5dedc2867f20,70
485281076285,MEMORY,free,70,0x5dedc27d6ac0,0
485281518333,MEMORY,alloc,54824,0x5dedc2867f70,54824
485281577488,MEMORY,alloc,70,0x5dedc27d6ac0,70
485281578161,MEMORY,alloc,72,0x5dedc28755a0,72
485281578501,MEMORY,alloc,70,0x5dedc28755f0,70
485281583029,MEMORY,free,70,0x5dedc27d6ac0,0
485281593127,MEMORY,alloc,54312,0x5dedc2875640,54312
485281735115,MEMORY,alloc,70,0x5dedc27d6ac0,70
485281736150,MEMORY,alloc,72,0x5dedc2882a70,72
485281736435,MEMORY,alloc,70,0x5dedc2882ac0,70
485281740855,MEMORY,free,70,0x5dedc27d6ac0,0
485281745987,MEMORY,alloc,54568,0x5dedc2882b10,54568
485281808564,MEMORY,alloc,70,0x5dedc27d6ac0,70
485281809225,MEMORY,alloc,72,0x5dedc2890040,72
485281809481,MEMORY,alloc,70,0x5dedc2890090,70
485281811995,MEMORY,free,70,0x5dedc27d6ac0,0
485281987492,MEMORY,alloc,54312,0x5dedc28900e0,54312
